route,flights,avg_arr_delay,pct_delayed
RDU-SJU,1810,14.889933628318584,28.50828729281768
DFW-MCO,21038,14.67703315048891,28.49605475805685
BWI-SYR,2835,10.16590187080833,28.465608465608465
ATL-TTN,1184,16.075423728813558,28.46283783783784
AUS-LBB,1142,13.010507880910684,28.458844133099824
LAS-OKC,3936,11.192160855179434,28.455284552845526
DEN-CHS,3170,12.32774438468839,28.454258675078865
ASE-ORD,3915,19.274883960804537,28.42911877394636
FWA-SFB,686,21.965014577259474,28.425655976676385
BWI-JAN,1193,9.761583824768323,28.415758591785416
SJU-BOS,7832,13.921322398769862,28.40909090909091
BUF-RSW,613,11.176470588235293,28.38499184339315
GRR-PGD,1251,17.70152855993564,28.377298161470822
SRQ-AVL,504,13.412350597609562,28.373015873015873
MVY-JFK,1556,19.36503856041131,28.34190231362468
LEX-PIE,808,14.32960199004975,28.341584158415838
PIE-IND,1264,15.082278481012658,28.322784810126585
AVL-SRQ,505,12.746031746031745,28.316831683168314
AZA-PVU,2827,18.32707299787385,28.298549699327907
DAL-RSW,912,12.848684210526315,28.289473684210524
DFW-SMF,7427,14.73733153638814,28.261747677393295
AUS-ONT,1041,9.982708933717579,28.24207492795389
PIE-ABE,1158,14.648228176318064,28.238341968911918
PBG-SFB,702,13.914529914529915,28.205128205128204
JFK-SJU,14775,12.117766635045399,28.196277495769884
AUS-SMF,1969,9.001015744032504,28.186896901980703
JFK-MCO,19917,12.572746521476104,28.156850931365163
DEN-MLI,2029,12.72071181413742,28.14194184327255
ALB-FLL,1624,13.109665427509293,28.14039408866995
CVG-SRQ,1237,15.13484971567831,28.13257881972514
DFW-PBI,4632,12.506285218899004,28.13039723661485
MIA-SEA,2607,12.231242785686803,28.116609129267356
MCO-SAN,2199,11.532147742818058,28.10368349249659
LRD-LAS,516,16.528155339805824,28.100775193798448
DEN-JAX,3320,10.848036253776435,28.072289156626507
MCO-PSE,2327,14.043628509719223,28.061882251826386
DFW-SFO,16269,13.628690944881889,28.04720634335239
LAS-MRY,503,16.048289738430583,28.031809145129227
SFO-ASE,1370,21.742574257425744,28.029197080291972
SJU-EWR,10515,14.664153464401604,28.026628625772705
SFB-GSP,505,11.841584158415841,27.920792079207924
MCO-JFK,19882,16.906371191135733,27.919726385675485
EWR-JAC,677,11.954819277108435,27.91728212703102
LAS-SDF,2135,11.449295774647887,27.86885245901639
MDW-ALB,3140,10.629392971246006,27.86624203821656
DEN-MIA,9909,13.096512570965126,27.863558381269556
CLE-LAS,4113,10.943400829470603,27.838560661317775
EYW-ORD,2411,12.320469798657719,27.830775611779345
SAT-JFK,1884,21.04,27.81316348195329
MIA-LAS,6541,12.655325670498085,27.809203485705545
RIC-BNA,734,9.128240109140519,27.79291553133515
DFW-MSN,4930,16.205122992478145,27.768762677484787
DEN-BHM,4808,10.03665902936888,27.745424292845257
PIE-AVL,1984,13.970171890798786,27.721774193548388
SLC-OGG,671,17.567365269461078,27.719821162444113
MDW-SJU,636,10.88132911392405,27.67295597484277
PGD-CVG,1724,14.902552204176335,27.66821345707657
LCK-SAV,568,19.052816901408452,27.640845070422536
SBN-SFB,731,18.785225718194255,27.63337893296854
SRQ-DFW,2006,18.82523785678518,27.61714855433699
DCA-XNA,1362,13.217071376011774,27.606461086637296
MCO-TTN,2949,12.754529914529915,27.602577144794843
OGG-SLC,663,25.238670694864048,27.601809954751133
DFW-MSY,12777,14.088242215075692,27.596462393363076
MCO-MYR,1272,14.046420141620771,27.594339622641513
DFW-MKE,5302,15.025137025137026,27.593360995850624
MCO-OKC,805,11.74129353233831,27.577639751552795
RSW-PVD,769,11.58203125,27.568270481144342
DAL-MIA,2032,11.625863770977295,27.559055118110237
RSW-SEA,628,6.788216560509555,27.547770700636942
SGF-PIE,839,14.363636363636363,27.532777115613825
FLL-BDL,3644,13.797308431749519,27.497255762897915
AUS-PIT,622,10.21324717285945,27.491961414790993
BGR-SFB,964,16.230208333333334,27.4896265560166
MIA-JFK,24861,15.067161170684512,27.468726117211695
CLT-PDX,1635,12.944717444717444,27.46177370030581
DEN-SDF,4835,11.209119170984456,27.445708376421923
TYS-FLL,1465,13.851137146795313,27.44027303754266
FLL-HPN,3477,13.637951105937136,27.437446074201898
DFW-EYW,2453,17.05681350349938,27.435792906644924
DFW-PNS,7797,17.07850707850708,27.43362831858407
LAX-ASE,4259,18.64336521952416,27.424277999530407
MCO-MEM,3115,13.4103470437018,27.415730337078653
IAH-RIC,1292,15.412858249419054,27.39938080495356
ASE-PHX,632,16.406349206349205,27.37341772151899
SRQ-IND,1476,13.366598778004073,27.371273712737125
BOS-MCO,20573,11.567455476945597,27.34652214066981
MIA-AUS,7820,11.231311706629056,27.301790281329925
SFB-ATW,722,13.944211994421199,27.28531855955679
MCO-LAS,6005,10.141761174116077,27.277268942547877
DAL-BUR,1401,9.173007896625988,27.26623840114204
FLL-JFK,18288,15.394170182455756,27.252843394575677
BIS-AZA,1017,11.433070866141732,27.236971484759092
DFW-LAS,25974,13.524110550052038,27.231077231077233
DFW-RSW,6042,12.096399535423926,27.209533267130087
MIA-LAX,14511,12.594185885927358,27.206946454413895
BNA-DSM,691,16.539797395079596,27.206946454413895
AVL-PIE,1985,15.535189873417721,27.204030226700255
MDW-SJC,2228,6.397825101948346,27.19928186714542
SFB-LCK,728,13.679063360881543,27.197802197802197
EYW-EWR,2949,14.341278065630398,27.19565954560868
ORD-CHO,1052,9.877259752616556,27.186311787072242
FLL-PNS,824,13.001216545012165,27.184466019417474
ORD-RNO,1318,7.63677811550152,27.16236722306525
TYS-LAS,512,10.125244618395303,27.1484375
MIA-BDL,3161,13.783723875870804,27.111673521037645
MCO-OMA,1232,11.808943089430894,27.110389610389614
MCO-RSW,1280,11.407232704402515,27.109375000000004
DFW-SJU,3141,11.298083067092652,27.093282394141994
BWI-DAL,7428,7.4851190476190474,27.08669897684437
HPN-PBI,6906,11.791394097979358,27.07790327251665
BIS-LAS,654,14.05045871559633,27.06422018348624
FLL-BOS,14255,13.16758010118044,27.05015783935461
LAS-SAN,25808,9.708905437902413,27.042002479851206
FSD-LAS,980,12.2280163599182,27.040816326530614
FLL-PIT,4675,11.383626232318903,27.037433155080215
MCO-BDL,9381,13.100149317406144,27.022705468500156
DEN-RIC,3254,10.612565445026178,27.012907191149356
BWI-BDL,7130,8.982182940516275,27.012622720897618
LAS-TPA,4336,10.68361451351976,27.006457564575648
LAS-MAF,1815,9.450969529085873,26.997245179063363
GRI-AZA,541,17.20740740740741,26.98706099815157
DFW-SAN,15138,13.797470031127888,26.952041220768923
MIA-EWR,20070,13.579642696291849,26.94070752366716
SFB-TRI,516,14.452054794520548,26.937984496124027
SRQ-DAL,602,11.59567387687188,26.910299003322258
AVL-SFB,2219,14.458408679927667,26.90401081568274
DEN-ASE,10549,18.411640819452423,26.903023983315954
ORD-FAT,736,9.691562932226832,26.902173913043477
SGF-AZA,740,13.626522327469553,26.891891891891888
BZN-EWR,889,16.677382319173365,26.884139482564677
MIA-MCI,2248,12.109228711547035,26.868327402135233
MCO-SJU,28571,12.73157654974244,26.845402681040216
IAH-HNL,1643,12.753808653260208,26.84114424832623
SNA-AUS,2482,13.30359305611627,26.833199033037875
BOS-HNL,943,13.730564430244941,26.82926829268293
AUS-JAX,933,10.63469827586207,26.79528403001072
ROC-MCO,1908,10.321899736147758,26.781970649895175
CLT-SEA,4997,10.34961801367109,26.776065639383628
JFK-FLL,18315,10.438068617779239,26.775866775866774
DEN-OAK,8656,8.414431082331175,26.744454713493532
PSM-SFB,617,7.836038961038961,26.742301458670987
ISP-TPA,2124,12.325306893295561,26.741996233521657
FLL-CVG,3336,15.62533773641549,26.73860911270983
USA-PIE,1141,12.946444249341528,26.73093777388256
LAS-MCO,5984,10.496898575020955,26.72125668449198
FLL-SDF,1475,13.291242362525459,26.71186440677966
HOU-CMH,1520,10.198281559814937,26.710526315789473
BWI-BUF,7399,8.883944271608279,26.70631166373834
DFW-FSD,4211,17.643231649189705,26.69199715032059
BMI-PIE,532,14.856873822975517,26.691729323308273
CLT-SNA,570,14.296296296296296,26.666666666666668
SFB-MEM,529,11.102079395085067,26.65406427221172
BWI-MCI,3617,8.988365650969529,26.651921481891073
BNA-SFO,1859,11.791711517761033,26.627218934911244
MDW-PDX,2363,7.667233319167021,26.618705035971225
LAS-SMX,605,14.29450915141431,26.611570247933887
PGD-ABE,926,14.023835319609967,26.565874730021598
MDW-SAV,1807,9.88740987243483,26.563364692861096
DFW-GRR,4698,15.47939355114243,26.543209876543212
ORD-CAK,2231,13.072678331090176,26.535186015239802
DFW-TPA,12891,12.852817559153175,26.53013730509658
BWI-SRQ,5021,8.566946442845724,26.528579964150566
DAL-BHM,3690,10.075190010857764,26.504065040650403
HNL-BOS,940,5.652127659574468,26.489361702127663
BDL-MCO,9380,12.622110445205479,26.4818763326226
BWI-HOU,5755,6.720670391061453,26.48132059079062
DFW-SAV,4200,13.933890214797136,26.476190476190474
HDN-DFW,767,32.68289473684211,26.46675358539765
STX-FLL,1395,9.245147375988498,26.451612903225808
BOS-FLL,14270,10.221745249824068,26.44709180098108
MCO-EWR,29891,12.837533979930866,26.43939647385501
ASE-DEN,10524,14.621896699324646,26.43481565944508
MDW-SMF,2266,6.17766947275144,26.434245366284202
BMI-SFB,560,14.675,26.42857142857143
LAS-KOA,1056,5.660377358490566,26.420454545454547
MDW-PVD,2722,9.319101950680897,26.414401175606173
FLL-MEM,674,14.756676557863502,26.409495548961427
SDF-LAX,928,12.044276457883369,26.40086206896552
PWM-MCO,792,8.55766793409379,26.38888888888889
HOU-MEM,2199,8.898999090081892,26.3756252842201
TYS-PGD,785,14.856410256410257,26.369426751592357
OMA-MCO,1225,11.702702702702704,26.36734693877551
MCO-DAL,10589,9.672856466129796,26.366984606667298
ATW-SFB,721,18.157381615598887,26.352288488210817
MCO-MCI,7328,11.237782340862424,26.350982532751093
BWI-CLE,4558,8.952799121844127,26.32733655111891
MDW-MYR,1729,8.825810185185185,26.31578947368421
MIA-DEN,9912,12.273362356990988,26.311541565778857
FLL-CMH,4082,12.021328757048297,26.310632043116122
DCA-LIT,1380,13.599419448476052,26.304347826086953
HHH-EWR,654,15.077287066246058,26.299694189602445
BZN-LAS,2814,10.254538981844073,26.297085998578535
FLL-EWR,23555,12.441732685918732,26.295903205264278
DFW-FAT,5872,12.299693146948517,26.277247956403272
MDW-BUF,3971,9.680615074363498,26.265424326366155
PGD-DSM,712,14.438297872340426,26.264044943820224
DFW-SAT,16907,13.283514921837991,26.255397172768674
DFW-MIA,19264,12.045499505440159,26.245847176079735
ISP-BNA,663,11.398484848484848,26.244343891402718
PIE-GRR,1612,12.24255583126551,26.240694789081886
ATW-AZA,808,10.080645161290322,26.237623762376238
MDW-MIA,3758,11.267485317672184,26.237360298030865
DFW-PDX,9529,11.315446127946128,26.23570154265925
DFW-CHS,5357,11.658367652564582,26.227366063095015
AUS-BUR,1438,9.07267645003494,26.21696801112656
DCA-TLH,1480,11.205023761031908,26.216216216216214
MCO-ACY,3858,13.049078161516489,26.20528771384137
MIA-MSY,7065,13.370775347912526,26.199575371549894
SAV-CVG,813,16.81582200247219,26.199261992619927
MIA-MEM,2077,12.428158148505304,26.191622532498798
IAD-SYR,756,15.904635761589404,26.190476190476193
PBI-LAX,527,4.057034220532319,26.185958254269448
DFW-ELP,12992,14.206955046649703,26.185344827586203
PHL-SJU,7674,9.161117639378508,26.179306750065155
PIE-ATW,631,7.8580542264752795,26.148969889064976
LAS-MKE,5825,9.345426409903714,26.145922746781114
ICT-AZA,524,10.711832061068701,26.14503816793893
MCO-BUF,6572,11.76516306004267,26.141205112598904
DFW-JAX,8156,12.025174996929879,26.12800392349191
SFB-ROA,555,11.44122965641953,26.126126126126124
LGA-PBI,10312,9.533430656934307,26.124903025601242
GUC-DFW,613,22.122549019607842,26.101141924959215
HOU-MIA,4246,8.964108618654073,26.095148374941118
SFB-BLV,667,7.923423423423423,26.08695652173913
EWR-MIA,20058,9.912588812168519,26.084355369428657
SFB-IND,1051,13.555661274976213,26.070409134157945
PVU-AZA,2820,16.440780141843973,26.063829787234045
MIA-EGE,541,16.83551401869159,26.062846580406656
EYW-BOS,829,17.483994878361077,26.05548854041013
DFW-GSO,3950,12.379091601116468,26.05063291139241
