route,flights,avg_arr_delay,pct_delayed
CLT-TYS,2545,12.088443396226415,25.697445972495085
MDW-CLT,810,7.158415841584159,25.679012345679013
DEN-ICT,1745,11.158438576349024,25.673352435530084
SDF-DFW,2123,14.349716446124763,25.671219971738108
JFK-ROC,1664,9.459134615384615,25.661057692307693
CLE-TPA,1025,10.121212121212121,25.658536585365855
MKE-CLT,1034,19.243217054263567,25.62862669245648
TPA-DAL,1315,11.45912910618793,25.627376425855513
PHL-MCO,5462,11.124610020187191,25.613328451116807
ECP-CLT,1152,14.889276373147341,25.60763888888889
DEN-LAS,8078,9.480366654279697,25.60039613765784
ORD-GRB,1677,12.635223880597016,25.581395348837212
AUS-IND,688,9.841569767441861,25.581395348837212
DFW-OKC,3237,12.034610630407911,25.57924003707136
FLL-CLT,3550,16.005084745762712,25.577464788732396
BWI-IND,1181,9.002540220152413,25.57154953429297
DFW-DTW,3579,13.023536004483049,25.565800502933783
CAE-DCA,1002,10.183550651955867,25.54890219560878
SFO-SEA,6486,7.038093769278223,25.547332716620414
SAV-BOS,607,10.064462809917355,25.53542009884679
ATL-FLL,7610,12.694393261384574,25.532194480946124
SJU-MIA,2930,17.776144907723854,25.52901023890785
SAN-SBP,525,9.381679389312977,25.523809523809526
BWI-AUS,1301,5.9451313755795985,25.518831667947733
FLL-MDW,1176,11.21994884910486,25.510204081632654
IAH-FLL,2556,12.946253432718713,25.508607198748045
HSV-DFW,2110,13.622919638611508,25.497630331753555
CLT-MDT,1335,14.687171792948238,25.468164794007492
BNA-RSW,609,10.237232289950576,25.451559934318556
DFW-BZN,700,12.410071942446043,25.428571428571427
DEN-DAL,3233,9.886024844720497,25.425301577482212
DEN-EWR,3009,12.874916387959866,25.423728813559322
VPS-DFW,1361,26.957933579335794,25.42248346803821
SLC-MIA,551,9.22323049001815,25.40834845735027
ATL-EWR,5935,14.366130397967824,25.39174389216512
PHX-CMH,1036,13.015488867376574,25.386100386100384
EWR-BOS,4232,10.576695816591823,25.37807183364839
DFW-DCA,3240,12.589002795899347,25.37037037037037
FSD-DFW,891,13.219347581552306,25.364758698092032
DEN-SDF,1104,8.79654859218892,25.36231884057971
BWI-FLL,3823,9.0,25.346586450431595
CVG-DFW,1835,13.092501368363438,25.340599455040874
MDW-ORF,588,8.916524701873936,25.34013605442177
LGA-FLL,4561,9.573849878934626,25.323393992545494
JAX-FLL,549,11.743169398907105,25.318761384335154
AZA-PVU,632,19.21746031746032,25.31645569620253
CLT-MCI,1375,9.88840262582057,25.30909090909091
FLL-HOU,976,8.412190082644628,25.307377049180328
PHX-EWR,2668,7.143827859569649,25.29985007496252
BWI-SAV,965,7.3073727933541015,25.28497409326425
MCO-ACY,922,10.236126224156692,25.271149674620393
DEN-DFW,6088,13.501484658528538,25.262812089356114
DTW-SFO,1517,6.955085865257596,25.24719841793013
ORF-DFW,967,13.25287356321839,25.232678386763187
MIA-HOU,670,15.013595166163142,25.223880597014926
COU-ORD,575,12.071428571428571,25.217391304347824
CLT-CHS,2780,12.841555635577961,25.215827338129497
BWI-JAX,1404,7.845824411134903,25.213675213675213
STL-DFW,2338,16.87001287001287,25.192472198460226
DAL-OAK,667,7.786786786786787,25.187406296851574
ORD-SGF,1688,12.678167757287328,25.177725118483412
IAH-IAD,1669,12.204804804804805,25.164769322947873
DAL-FLL,771,10.652795838751626,25.1621271076524
DTW-AUS,1277,7.487038491751767,25.137039937353173
HSV-CLT,1126,14.41459074733096,25.133214920071044
SJU-FLL,2384,13.86890756302521,25.1258389261745
CLT-TUL,812,8.415024630541872,25.12315270935961
ORD-BOI,609,7.208881578947368,25.12315270935961
SAT-SEA,629,5.709728867623604,25.119236883942765
ORD-OMA,2146,12.052287581699346,25.11649580615098
MCO-BOS,4754,11.368553988633971,25.11569204880101
SAT-JFK,649,22.967391304347824,25.115562403698
FLL-EWR,5131,11.704674359475845,25.102319236016374
CLT-PIA,745,6.762803234501348,25.100671140939596
STT-MCO,534,10.084778420038536,25.0936329588015
CLT-DAY,1367,12.890762463343108,25.091441111923924
MCO-CVG,1758,14.456459874786567,25.085324232081913
SAN-TUS,606,9.070957095709572,25.082508250825082
CLE-DFW,1639,9.989570552147239,25.07626601586333
DCA-GRR,682,10.652941176470588,25.073313782991203
CLT-LAS,2557,9.174696435566,25.068439577630038
SAN-BOS,1504,10.029940119760479,25.066489361702125
ATL-TPA,6631,13.454847478103291,25.064092896998947
IAH-SAT,2071,12.733204446592557,25.060357315306614
MDW-BUF,834,10.431654676258994,25.059952038369303
TPA-BNA,2231,10.991917377638078,25.056028686687583
CLT-SAV,2806,13.879285714285714,25.05345687811832
LAX-LAS,9516,10.516664914309747,25.05254308532997
SFO-ACV,1026,19.487204724409448,25.048732943469787
ACY-FLL,575,4.724258289703316,25.043478260869566
MCO-MSY,2448,11.082719082719082,25.040849673202615
MCO-CMH,2117,9.758620689655173,25.035427491733586
ORD-MSN,2249,11.133066310636405,25.033348154735435
FLL-LGA,4575,9.653280667105552,25.02732240437158
ORD-AUS,2985,8.158106747230613,25.025125628140703
MCO-BUF,1607,10.27431421446384,25.015556938394525
MCO-JFK,4471,14.62807881773399,25.005591590248265
IAH-IND,852,9.849588719153937,25.0
PHL-CLE,1220,11.71123872026251,25.0
FLL-STL,876,9.056064073226544,25.0
RSW-LGA,936,14.442534908700322,25.0
BQK-ATL,793,17.442622950819672,24.968474148802017
SFO-PHX,4743,13.904661463826198,24.963103520978283
BWI-MHT,1587,7.342155009451796,24.95274102079395
DEN-PHL,2955,12.806517311608962,24.94077834179357
PHL-TPA,2564,10.827856025039123,24.921996879875195
LAS-PIT,935,6.688436830835117,24.919786096256686
ORD-DEC,614,13.006535947712418,24.9185667752443
SEA-RNO,831,7.322463768115942,24.90974729241877
ORD-ORF,1165,11.623063683304647,24.892703862660944
EWR-SAN,1599,6.546540880503144,24.89055659787367
ORD-MSY,1824,7.846619021440352,24.890350877192983
ORD-SAN,2851,12.699647887323943,24.868467204489654
IAH-OKC,752,16.559571619812584,24.867021276595743
SEA-IND,531,6.220754716981132,24.858757062146893
MFR-SFO,865,12.95949074074074,24.85549132947977
GSO-CLT,2479,11.242033077853973,24.848729326341267
CID-DFW,966,24.74558670820353,24.84472049689441
SEA-BOS,2560,5.939773171685569,24.84375
DAL-IAH,584,11.183219178082192,24.82876712328767
DFW-AVL,576,30.25609756097561,24.82638888888889
MDW-PVD,665,9.731927710843374,24.81203007518797
IND-SEA,528,6.212121212121212,24.810606060606062
BWI-DAL,1818,6.494754279403645,24.80748074807481
CHS-BOS,1238,14.068881685575365,24.79806138933764
ORD-DCA,6065,13.616175008286378,24.781533388293486
CLT-MYR,2591,13.596443757247778,24.778077962176763
EWR-FLL,5122,8.295556860442357,24.775478328777822
GSP-CLT,3177,11.885390428211586,24.77179729304375
EWR-MIA,4074,8.059778597785979,24.766813942071675
MSY-DAL,2234,12.142792995060619,24.7538048343778
SAN-ABQ,602,8.930232558139535,24.750830564784053
MCO-RDU,2647,12.61955286093217,24.744994333207405
COS-DFW,1952,15.695629820051414,24.743852459016395
PBI-EWR,3335,11.488708220415537,24.737631184407796
SAN-BNA,853,8.616197183098592,24.73622508792497
TPA-DCA,1989,16.276574307304784,24.73604826546003
DEN-IAH,4998,9.936823104693142,24.729891956782712
CLE-LAS,898,10.745515695067265,24.721603563474385
JAC-ORD,708,16.19054441260745,24.717514124293785
PDX-DFW,2472,13.510586319218241,24.716828478964402
SEA-DFW,4920,10.739165985282094,24.715447154471544
IAH-MCO,3670,12.108440316853319,24.713896457765667
MCO-PHX,1599,12.507210031347963,24.702939337085677
DTW-BHM,502,8.191235059760956,24.701195219123505
RSW-JFK,1312,14.259174311926605,24.695121951219512
PHX-PIT,729,10.955983493810178,24.691358024691358
DEN-HOU,2674,7.930346385542169,24.682124158563948
ATL-SBN,1021,17.333660451422965,24.681684622918706
DTW-DFW,3578,8.434269662921348,24.678591391839017
PIT-PHL,1702,17.00588235294118,24.676850763807284
JFK-BUF,2765,9.854196816208393,24.66546112115732
SJU-TPA,1533,14.930019620667103,24.65753424657534
FLL-BUF,503,9.624750499001996,24.652087475149106
EWR-IAH,3674,9.16793893129771,24.63255307566685
MCO-EWR,6376,10.523067233506534,24.62358845671267
BUF-CLT,1251,16.824,24.620303756994407
MDW-BOS,1381,9.342753623188406,24.619840695148444
MIA-ORD,4290,9.582124473561066,24.615384615384617
AVP-ORD,520,14.100580270793037,24.615384615384617
MSY-PHX,756,11.818302387267904,24.6031746031746
BWI-MDW,1960,9.501277465508432,24.591836734693878
ORD-MCI,3189,10.37731699654414,24.584509250548763
SAN-MDW,1030,5.590243902439024,24.563106796116504
CHS-FLL,623,14.827974276527332,24.558587479935795
LAS-COS,904,6.834811529933481,24.557522123893804
AUS-MIA,1804,17.87,24.556541019955656
PIA-DFW,721,11.321727019498606,24.549237170596395
PDX-BOS,664,13.393665158371041,24.548192771084338
SLC-LAS,4372,9.467505720823798,24.542543458371455
PHL-SAN,925,9.311207834602829,24.54054054054054
DEN-BDL,811,8.26699629171817,24.537607891491987
RDU-DFW,2144,15.137300843486411,24.53358208955224
DAL-IND,693,11.603174603174603,24.53102453102453
RDU-PHL,2394,14.124895572263993,24.519632414369255
PHL-FLL,2492,9.697067095218964,24.518459069020867
AUS-DFW,4813,23.431156405990016,24.516933305630584
ROC-MCO,620,8.758957654723128,24.516129032258064
SLC-DAL,669,8.177177177177176,24.51420029895366
JAN-DFW,1910,15.571353620146905,24.50261780104712
FLL-JAX,551,9.290909090909091,24.500907441016334
SAN-RNO,845,8.969121140142517,24.497041420118343
MCO-BDL,1862,8.518796992481203,24.489795918367346
JFK-RSW,1315,7.992343032159265,24.486692015209126
LGA-TPA,2369,10.481481481481481,24.482904178978472
MDW-CVG,674,8.397626112759644,24.480712166172104
RDU-AUS,1377,8.91326530612245,24.473493100944083
FLL-CVG,805,10.822139303482587,24.472049689440993
MIA-SJU,2935,10.307613519972687,24.463373083475297
TPA-CLT,3700,14.175913396481732,24.45945945945946
BUF-FLL,503,5.278330019880715,24.45328031809145
DCA-CAE,1006,6.48804780876494,24.45328031809145
BHM-MCO,720,13.617524339360223,24.444444444444443
LAS-IND,1481,7.556081081081081,24.442943956785957
DEN-GEG,1887,7.085896076352068,24.43031266560678
HOU-JAN,827,9.407272727272728,24.425634824667473
PHX-CVG,565,12.666666666666666,24.424778761061948
MCO-CLT,5307,11.590900509722484,24.420576596947427
DFW-ICT,2630,14.736942432329394,24.4106463878327
BWI-LAX,1823,5.474753018660812,24.410312671420737
DFW-MSP,3175,12.12365930599369,24.409448818897637
FAT-SAN,1000,9.501504513540622,24.4
PNS-CLT,2058,19.344222330570453,24.392614188532555
BZN-SEA,697,5.753956834532374,24.390243902439025
ICT-DFW,2624,13.754486445208094,24.390243902439025
CID-ORD,2026,13.204253214638971,24.383020730503453
DEN-AMA,603,7.303333333333334,24.378109452736318
PIT-FLL,1145,8.00349956255468,24.366812227074234
MCO-SYR,903,9.848115299334811,24.363233665559246
ORD-ANC,780,4.332474226804123,24.358974358974358
MCO-MKE,1630,8.811309157959435,24.355828220858896
LAS-AUS,3302,9.601579107197084,24.348879466989704
DEN-CMH,1816,9.196802646085997,24.33920704845815
ORD-RIC,637,7.232339089481947,24.332810047095762
DAL-DCA,1683,9.72879330943847,24.301841948900773
DEN-SAN,5478,8.085928911689264,24.29718875502008
DCA-TYS,1054,8.415954415954415,24.28842504743833
SBP-SFO,947,11.563424947145878,24.287222808870116
JAX-DCA,1540,16.849413298565842,24.285714285714285
ILM-DCA,758,9.506596306068602,24.274406332453825
SLC-BWI,717,3.36731843575419,24.267782426778243
MRY-SFO,573,7.507853403141361,24.25828970331588
BWI-CVG,734,8.453678474114442,24.250681198910083
BWI-MCO,5267,9.801673321924321,24.245300930320866
BWI-SDF,891,8.940516273849607,24.242424242424242
LEX-CLT,2009,12.771457085828343,24.24091587854654
CLT-AGS,986,23.95528455284553,24.239350912778903
ORD-BOS,6849,11.412840011699327,24.237114907285733
MSY-FLL,1440,10.586062717770035,24.23611111111111
JFK-TPA,2150,8.203373945641987,24.232558139534884
ATL-AUS,4278,7.628277153558052,24.216923796166434
DCA-GSO,731,10.024657534246575,24.21340629274966
MCO-ORD,4883,10.3126540673788,24.206430473069833
DAL-LAX,1810,7.532338308457711,24.19889502762431
TPA-JFK,2149,13.217086834733893,24.19730107026524
MCO-STL,2398,7.731493099121707,24.186822351959965
EWR-ATL,5943,11.507845453011642,24.17970721857648
MSY-JFK,1216,12.184145334434351,24.177631578947366
SEA-AUS,2006,6.491254372813593,24.177467597208373
ALB-CLT,1192,16.263246425567704,24.161073825503358
CHS-DFW,1213,13.751449875724937,24.154987633965376
BTR-CLT,944,11.2826780021254,24.152542372881356
MCO-LAS,1263,5.063341250989707,24.14885193982581
CLT-MHT,1085,9.467712177121772,24.147465437788018
BQN-MCO,907,9.37265711135612,24.14553472987872
DEN-MDW,3235,7.372518610421836,24.142194744976816
ORD-MEM,1570,9.459770114942529,24.14012738853503
ANC-ORD,775,7.759067357512953,24.129032258064516
CLT-BTR,945,7.92152704135737,24.126984126984127
SAN-SMF,5423,8.731414868105515,24.11949105661073
BWI-MIA,2355,8.932340425531915,24.118895966029726
CLT-MLI,709,10.326271186440678,24.118476727785616
DEN-MKE,2704,8.449092928544983,24.11242603550296
CHA-ORD,1041,14.58614051973051,24.111431316042268
ATL-LAS,4923,7.431216931216931,24.11131423928499
TPA-PHX,983,13.523421588594704,24.109867751780264
SAN-OAK,3468,7.852813852813853,24.106113033448672
MLI-ORD,1170,17.486324786324786,24.102564102564102
PIT-SFO,581,9.20552677029361,24.096385542168676
LAS-OKC,1133,7.022065313327449,24.095322153574582
DFW-COS,1955,11.44889573703133,24.092071611253196
AUS-ELP,1046,9.189473684210526,24.091778202676863
DCA-CLT,3226,12.001551349674216,24.085554866707998
DEN-EUG,955,5.936125654450262,24.083769633507853
MDW-SAT,681,6.253313696612666,24.082232011747433
MCO-SEA,1794,6.304980414101847,24.08026755852843
DFW-IDA,540,7.171322160148976,24.074074074074073
IAH-ATL,4493,11.848707664884136,24.059648341865124
PHL-BTV,744,12.774932614555256,24.059139784946236
SFO-PSP,2250,10.745762711864407,24.044444444444444
XNA-DFW,3245,17.00400863398088,24.03697996918336
PHL-RSW,1344,8.252985074626865,24.032738095238095
CLT-SBN,1157,8.817316017316017,24.027657735522904
TYS-SFB,616,11.329545454545455,24.025974025974026
BOS-TPA,2567,8.004312034496277,23.996883521620568
TPA-PHL,2563,15.15078125,23.995317986734296
BNA-MIA,2484,12.640226628895185,23.993558776167472
DEN-SEA,6676,6.8613653413353335,23.981426003594965
OKC-CLT,809,16.463444857496903,23.980222496909764
MDW-DFW,538,7.603738317757009,23.977695167286246
SAN-BOI,684,11.553440702781845,23.976608187134502
CLT-JAN,609,6.53125,23.973727422003286
LAS-PSP,705,6.984352773826458,23.97163120567376
IAH-TPA,1794,10.719082260772243,23.968784838350054
JFK-MIA,5378,8.147684839432412,23.968017850502047
PHL-RDU,2395,11.517587939698492,23.96659707724426
MCO-DEN,4628,8.691390153979613,23.962834917891097
ATL-ORD,5602,11.5945558739255,23.955730096394145
STT-ATL,643,14.322784810126583,23.950233281493002
LAS-BZN,714,8.423728813559322,23.949579831932773
FLL-TPA,1165,7.313573883161512,23.948497854077253
FLL-BNA,1997,8.912192674360261,23.935903855783675
SLC-DFW,3944,13.754837067209776,23.935091277890468
AUS-TPA,1024,10.415279138099901,23.92578125
SFO-LAX,11383,8.936632097029355,23.921637529649477
DCA-FLL,2383,9.235046335299073,23.919429290809905
STT-MIA,899,24.96976483762598,23.915461624026698
ORD-ATL,5601,13.048309178743962,23.906445277628997
EUG-SFO,845,10.611834319526627,23.90532544378698
BOS-MEM,569,4.165492957746479,23.901581722319857
EWR-RSW,1929,6.048907388137357,23.89839294971488
LAS-DAL,2910,7.302381774249223,23.883161512027492
AUS-JFK,2370,13.240118997025075,23.881856540084385
JAX-BOS,1202,10.21,23.87687188019967
BNA-PHL,2756,12.974918211559434,23.875181422351233
BOS-SAN,1500,1.970509383378016,23.866666666666667
MFE-DFW,2619,15.864627151051625,23.864070255822835
PHL-LAS,1605,9.353529044347283,23.862928348909655
DEN-MCO,4681,9.183279742765274,23.862422559282205
MCO-DTW,3739,11.663276231263383,23.85664616207542
SEA-BZN,696,7.171223021582734,23.850574712643677
IAH-ORD,5242,11.764008414610824,23.84586035864174
SFO-PDX,3532,7.739167374681394,23.839184597961495
MCI-JFK,709,11.491477272727273,23.836389280677007
DAL-HOU,4032,9.08036825080866,23.8343253968254
ORD-CLT,4477,14.07544213118424,23.810587446951086
MSP-SNA,567,4.578761061946903,23.809523809523807
STL-BOS,1554,8.237113402061855,23.809523809523807
DFW-COU,1168,8.375643224699829,23.8013698630137
LEX-DFW,1042,12.525505293551491,23.80038387715931
IAH-SEA,2101,8.153368370759676,23.798191337458352
ORD-PIA,1143,14.218804920913884,23.79702537182852
ORD-GRR,2648,10.210128495842781,23.791540785498487
ORD-MDT,946,10.395127118644067,23.78435517970402
DEN-SMF,4058,7.56209955643174,23.780187284376538
AUS-SAN,1981,8.437183383991895,23.775870772337203
DCA-GSP,980,9.141248720573182,23.77551020408163
MFE-AUS,694,20.1976911976912,23.77521613832853
RDU-EWR,2570,11.770159719516945,23.774319066147857
SYR-MCO,896,10.01010101010101,23.772321428571427
DFW-HNL,648,13.709428129829984,23.765432098765434
RSW-MDW,1073,9.985004686035614,23.76514445479963
BWI-LAS,2020,4.7415674603174605,23.762376237623762
AUS-PHL,968,28.180124223602483,23.7603305785124
DEN-LNK,884,15.535754824063565,23.755656108597282
LAX-DFW,6930,13.953794901506374,23.751803751803752
TTN-MCO,598,5.031986531986532,23.745819397993312
AUS-MFE,695,15.162824207492795,23.741007194244602
ALB-MCO,1070,9.923220973782772,23.738317757009344
MCO-MDW,2871,8.83759187959398,23.719958202716825
DEN-MSY,2277,6.726431718061674,23.715415019762844
SEA-HNL,2868,5.846834099752388,23.70990237099024
LAS-HNL,1561,11.234215885947046,23.70275464445868
ORD-LAX,6568,9.096080524630166,23.69062119366626
TPA-CLE,1026,11.101463414634146,23.684210526315788
SMF-SAN,5401,9.219335683800335,23.680799851879282
DEN-OMA,3229,9.656841452063295,23.660576029730567
MCI-CLT,1374,14.75072886297376,23.653566229985444
JAX-CLT,2283,12.525438596491227,23.653088042049937
FLL-DCA,2385,9.318602693602694,23.647798742138367
BDL-MCO,1861,13.129989212513484,23.643202579258464
DEN-TUS,2517,8.445461783439491,23.639253079062374
LIT-CLT,1172,19.75897435897436,23.634812286689417
ORD-TPA,3030,10.224611313264969,23.63036303630363
JFK-BOS,5477,9.277178878128996,23.626072667518713
MSY-BOS,881,11.826136363636364,23.609534619750285
SEA-STL,877,6.112128146453089,23.603192702394526
DFW-BIL,640,8.028169014084508,23.59375
MDW-BDL,797,10.469259723964868,23.588456712672524
DTW-GRR,1539,9.649122807017545,23.586744639376217
BWI-BOS,4015,7.790378863409771,23.586550435865504
MCO-PSE,670,9.751497005988025,23.582089552238806
SFO-CLT,1603,17.704630788485606,23.580786026200872
EWR-CLT,3804,11.186034255599473,23.58044164037855
DFW-GRK,1760,10.228100113765644,23.579545454545457
BWI-CHS,1239,6.38498789346247,23.56739305891848
ORD-FSD,1150,10.711421098517873,23.565217391304348
DFW-IAD,1689,12.009489916963227,23.564239194789817
MCO-LGA,4818,8.980580496972228,23.55749273557493
MDW-MEM,658,6.575342465753424,23.556231003039514
DEN-BUR,1974,6.002030456852792,23.556231003039514
ATW-MSP,934,15.042918454935622,23.554603854389722
DEN-ONT,2904,6.809162934894936,23.553719008264462
IAH-LAS,4149,11.60844390832328,23.547842853699684
PIA-ORD,1147,13.278988666085441,23.539668700959023
DEN-ORD,6398,10.31607843137255,23.538605814316973
LAS-OAK,4603,7.493698392003477,23.528133825765803
BDL-DFW,574,4.580701754385965,23.519163763066203
SFO-SLC,3364,10.983645554564378,23.513674197384066
ATL-PHL,5767,11.379274431522305,23.5130917288018
MSY-MIA,1765,14.112436115843272,23.512747875354105
STL-CLE,702,5.764957264957265,23.504273504273502
BHM-DFW,2289,14.300702370500439,23.503713411970292
IND-RSW,902,9.606666666666667,23.503325942350333
SMF-DFW,1736,12.453650057937427,23.502304147465438
BOI-DFW,817,7.895577395577396,23.50061199510404
PHL-PWM,949,11.686440677966102,23.498419388830346
MSY-SEA,698,5.747126436781609,23.49570200573066
PHL-DFW,3482,11.448425310603872,23.492245835726592
HPN-PBI,1920,8.293563579277865,23.489583333333332
CLT-GPT,1009,8.24230387288977,23.48860257680872
BNA-SAN,873,6.716763005780347,23.482245131729666
LAS-TUS,1299,4.545454545454546,23.479599692070824
ROW-DFW,937,19.097326203208556,23.479188900747065
PHX-SAN,5661,9.436968838526912,23.476417594064653
MDW-SAN,1031,5.2428991185112634,23.47235693501455
LGA-MCO,4815,7.575234131113423,23.468328141225335
AUS-LAS,3291,9.840888348037724,23.45791552719538
RDU-LGA,4020,12.351958094287852,23.45771144278607
IAH-MDW,597,14.052100840336134,23.450586264656618
DAL-COS,887,7.7313769751693,23.449830890642616
EWR-RDU,2580,9.38073038073038,23.449612403100776
MCO-BWI,5267,8.056442417331812,23.447883045376873
DEN-CLE,1851,7.2612222823147645,23.446785521339816
EWR-PBI,3340,5.951680672268908,23.44311377245509
ATL-IAH,4496,9.708538220831471,23.443060498220643
MDW-PHL,1758,8.145381984036488,23.435722411831627
DCA-PWM,1276,10.92078431372549,23.432601880877744
SGF-ORD,1690,16.784569732937687,23.431952662721894
BOS-AUS,1430,5.689824561403508,23.426573426573427
RDU-MCO,2634,11.811787072243346,23.424449506454064
MCO-RIC,888,9.223224351747463,23.423423423423422
ORD-CHA,1046,10.03732057416268,23.422562141491397
STL-LAX,1170,9.914310197086547,23.418803418803417
DAL-DEN,3241,7.510046367851623,23.41869793273681
DTW-ELM,709,18.241477272727273,23.413258110014105
ATL-SNA,1004,6.48948948948949,23.40637450199203
DFW-GCK,714,12.217207334273624,23.389355742296917
CLT-AVL,2040,16.13310412573674,23.38235294117647
BLI-SEA,958,12.39874739039666,23.382045929018787
ORD-JAC,710,13.898860398860398,23.380281690140844
SFO-DEN,5492,8.242971887550201,23.37946103423161
COU-DFW,1168,12.49828473413379,23.373287671232877
PIT-PHX,753,14.996,23.37317397078353
SFO-EWR,3937,7.826942740286299,23.368046736093472
MOT-MSP,1224,12.52088452088452,23.366013071895424
MSY-DCA,1764,8.718430034129693,23.356009070294785
MCI-DFW,2509,14.705952856572113,23.355918692706258
DEN-RNO,2402,7.428870292887029,23.355537052456288
CMH-CLT,2022,15.820118929633301,23.34322453016815
CLT-CHA,969,8.570837642192348,23.323013415892675
LAS-DFW,6051,13.648406374501992,23.318459758717566
STL-ORD,2595,15.185427910562836,23.314065510597302
CVG-DCA,1883,8.790202342917999,23.31386086032926
MDW-MCO,2844,8.078742937853107,23.312236286919834
ORD-CLE,2879,11.385605006954103,23.306703716568254
ATL-SAN,2403,6.9614255765199164,23.30420307948398
PIT-RSW,558,8.678635547576302,23.297491039426525
GRR-DCA,674,16.275964391691396,23.293768545994066
TLH-DFW,1069,12.01780693533271,23.292797006548177
HOU-DFW,2225,10.97796762589928,23.280898876404493
ORD-MIA,4288,7.811373742101568,23.274253731343283
EWR-BUF,748,7.143048128342246,23.262032085561497
MCO-IAH,3663,11.716127262753703,23.25962325962326
RNO-SAN,847,9.681279620853081,23.258559622195985
DFW-BHM,2296,12.178368948975141,23.257839721254356
SJU-MCO,6226,10.757283116046999,23.257308062961773
SHV-DFW,1875,14.339381003201707,23.253333333333334
HOU-FLL,972,7.76313079299691,23.25102880658436
BDL-CLT,1858,11.960150780829295,23.2508073196986
EWR-LAX,5445,7.521546961325967,23.25068870523416
PHL-PIT,1699,11.234982332155477,23.248969982342555
SAN-BWI,998,5.630784708249497,23.246492985971944
ORD-PBI,968,8.757009345794392,23.24380165289256
ORD-PDX,2220,7.377027027027027,23.243243243243246
DEN-BOI,2784,8.449119021934555,23.239942528735632
PHL-GSP,568,6.802469135802469,23.239436619718308
MDW-FLL,1175,7.809036658141517,23.23404255319149
ORD-LGA,10743,10.42674146797569,23.233733593968164
ATL-ORF,2475,11.181265206812652,23.232323232323232
DFW-TXK,719,11.614525139664805,23.226703755215578
EWR-SEA,1981,2.7058227848101266,23.220595658758203
LGA-MIA,5549,7.6111010667148795,23.211389439538653
PHL-BDL,642,12.107644305772231,23.20872274143302
DAL-SLC,668,8.429640718562874,23.20359281437126
DAL-ABQ,1677,7.919952210274791,23.19618366129994
DFW-ABI,1742,11.009764503159104,23.19173363949483
PSP-LAS,703,8.160739687055477,23.186344238975817
AMA-DEN,604,11.114808652246257,23.178807947019866
MSP-ORD,5937,8.203506997133704,23.17668856324743
ATL-JAX,4483,8.24586869138008,23.176444345304485
JFK-HNL,699,2.891117478510029,23.17596566523605
ELP-DFW,2978,13.947048903878583,23.169912693082605
ORD-SEA,4938,4.971810991685256,23.167274200081003
PBI-CLT,2016,13.592850049652434,23.16468253968254
RDU-MIA,2353,11.209897610921502,23.1619209519762
AUS-SJC,1218,4.988505747126437,23.15270935960591
STL-IAH,730,12.563961485557083,23.15068493150685
ORD-SCE,553,12.321234119782215,23.146473779385172
SGF-DFW,2991,10.822958500669344,23.136074891340687
RDU-IAH,856,11.091872791519435,23.130841121495326
MDW-LGA,2352,7.745524296675192,23.12925170068027
DAL-MCI,2011,8.867098058735689,23.12282446544008
OKC-DFW,3235,13.94585396039604,23.122102009273572
MCO-ALB,1069,8.369606003752345,23.10570626753976
BWI-GSP,580,8.470588235294118,23.103448275862068
IAH-LGA,4044,8.47713071732067,23.095944609297725
ATL-JFK,3516,10.573588134626355,23.094425483503983
BWI-SRQ,1330,6.219622641509434,23.082706766917294
ORD-IAH,5247,7.0461951313015145,23.079855155326854
TLH-MIA,1287,8.969673405909798,23.076923076923077
FWA-ORD,1209,13.947761194029852,23.076923076923077
GSP-DFW,1179,14.560477001703578,23.070398642917727
ORD-ALB,1266,8.762470308788599,23.06477093206951
TUL-DFW,3074,16.772890192245033,23.0644111906311
ABQ-DFW,2394,19.347589098532495,23.05764411027569
AUS-HOU,1570,6.434227330779055,23.05732484076433
PHL-CLT,3917,13.323958066990539,23.053357161092674
ABQ-SAN,603,9.239530988274707,23.0514096185738
MIA-CMH,820,5.953601953601954,23.04878048780488
ATL-PBI,4157,8.329556412729026,23.0454654799134
DEN-SGF,933,6.292918454935623,23.04394426580922
SJC-DFW,1315,8.096625766871165,23.041825095057035
MBS-ORD,1033,14.113702623906706,23.039690222652467
HNL-JFK,699,4.671469740634006,23.032904148783977
BWI-TPA,3183,9.371572644185314,23.028589381087023
IAH-PHX,2545,12.138582677165354,23.025540275049117
PWM-CLT,734,25.59618008185539,23.024523160762943
DAL-LGA,1338,8.688721804511278,23.019431988041852
DAL-MSY,2259,8.825855175477566,23.01903497122621
MCO-SJU,6239,8.88150289017341,23.016509055938453
JAX-MIA,1851,15.053571428571429,23.014586709886547
ATL-LAX,5206,6.795612009237876,23.011909335382253
MSP-BOS,2143,6.221391872956563,23.005132991133927
PIT-DFW,1513,11.95877659574468,23.000660938532715
SEA-JFK,2887,4.73002084781098,22.9996536196744
BWI-MYR,1187,6.366779089376054,22.99915754001685
DAL-LAS,2905,7.504650361694798,22.994836488812393
CLT-HSV,1122,9.39572192513369,22.994652406417114
ORD-DSM,1918,10.163350785340315,22.99270072992701
SBN-DFW,857,9.88561320754717,22.987164527421236
PHX-LAS,7017,8.901767892785857,22.987031494940858
MCO-IND,2394,8.292937735060594,22.974101921470343
TYS-CLT,2542,13.201495474222748,22.97403619197482
ATL-BWI,5999,10.242697379402436,22.970495082513754
PHL-MDW,1759,9.799315849486888,22.96759522455941
